filename,ground_truth,vocab_list
5348024557506505_f566_chunk_3_subchunk_1.wav,नहीं,['नहीं']
5348024557506505_f566_chunk_4_subchunk_1.wav,जो मेरी,"['जो', 'मेरी']"
5348024557506505_f566_chunk_5_subchunk_1.wav,कोई,['कोई']
5348024557506505_f566_chunk_6_subchunk_1.wav,या एस्पिरेशंस जो है वह नहीं है मेरा फ़िलहाल,"['मेरा', 'एस्पिरेशंस', 'वह', 'फ़िलहाल', 'या', 'नहीं', 'है', 'जो']"
5348024557506505_f566_chunk_7_subchunk_1.wav,नहीं है अचीव करने,"['नहीं', 'है', 'अचीव', 'करने']"
5348024557506506_f565_chunk_0_subchunk_1.wav,तक मुझे याद है मैंने ऐसा कुछ तो बनाया था क्योंकि स्कूल के दिन थे और अब मुझे याद नहीं आता की मैंने ऐसा कुछ बनाया,"['की', 'दिन', 'कुछ', 'आता', 'है', 'स्कूल', 'बनाया', 'क्योंकि', 'मुझे', 'थे', 'नहीं', 'मैंने', 'ऐसा', 'याद', 'तक', 'और', 'के', 'था', 'अब', 'तो']"
5348024557506506_f565_chunk_1_subchunk_1.wav,लगता हो,"['लगता', 'हो']"
5348024557506506_f565_chunk_2_subchunk_1.wav,बाद में लगा हो की बहुत कुछ गहरा मतलब था तो तो नहीं,"['था', 'में', 'मतलब', 'की', 'कुछ', 'हो', 'तो', 'नहीं', 'बहुत', 'बाद', 'गहरा', 'लगा']"
5348024557506510_f1736_chunk_0_subchunk_1.wav,दो हज़ार इक्कीस की शुरुआत राजनीतिक सामाजिक थ्रिलर फ़िल्म पड़ा से,"['शुरुआत', 'हज़ार', 'राजनीतिक', 'फ़िल्म', 'पड़ा', 'इक्कीस', 'की', 'दो', 'सामाजिक', 'थ्रिलर', 'से']"
5348024557506512_f1674_chunk_0_subchunk_1.wav,आदर्शों और निष्ठा वाली गुणी महिला के रूप में जाना जाता,"['महिला', 'में', 'आदर्शों', 'गुणी', 'रूप', 'जाना', 'वाली', 'जाता', 'निष्ठा', 'और', 'के']"
5348024557506514_f2169_chunk_0_subchunk_1.wav,में जेन के घर पर दोपहर दो बजे जन्मदिन की पार्टी,"['पार्टी', 'बजे', 'में', 'दो', 'की', 'जेन', 'के', 'घर', 'जन्मदिन', 'दोपहर', 'पर']"
5348024557506515_f1044_chunk_0_subchunk_1.wav,धुन,['धुन']
5348024557506519_f1744_chunk_0_subchunk_1.wav,लहसुन पाउडर को कर मेरा पिछला ऑर्डर,"['लहसुन', 'पाउडर', 'मेरा', 'कर', 'ऑर्डर', 'पिछला', 'को']"
5348024557506520_f1739_chunk_0_subchunk_1.wav,अपने ख़रीददारी कार्ट से फ़्रेशो डाइस्ड ब्रोड बीन्स और बेल्ला वीटा आर्गेनिक आईलिफ़्ट अंडर आई क्रीम जेल हटाना चाहता हूँ इनके अलावा ट्वेंटी फ़ोर मंत्रा राइस क्रेमिका मिक्स फ़्रूट जैम को भी हटा,"['हूँ', 'फ़्रूट', 'हटाना', 'इनके', 'आई', 'कार्ट', 'आर्गेनिक', 'आईलिफ़्ट', 'फ़्रेशो', 'ट्वेंटी', 'बीन्स', 'जैम', 'भी', 'क्रेमिका', 'डाइस्ड', 'जेल', 'अंडर', 'अलावा', 'राइस', 'अपने', 'मंत्रा', 'वीटा', 'ख़रीददारी', 'हटा', 'और', 'ब्रोड', 'फ़ोर', 'क्रीम', 'मिक्स', 'चाहता', 'को', 'बेल्ला', 'से']"
5348024557506521_f1057_chunk_0_subchunk_1.wav,आप स्वचालित रूप से भक्ति हटवाल को चार रुपये प्रति वर्ष भेजना बंद कर सकते हैं और तीन सौ रुपये अमेज़ॉन पे पर भेज सकते,"['पर', 'आप', 'भेज', 'भेजना', 'बंद', 'कर', 'तीन', 'सौ', 'स्वचालित', 'प्रति', 'हैं', 'रूप', 'भक्ति', 'वर्ष', 'अमेज़ॉन', 'चार', 'और', 'पे', 'सकते', 'हटवाल', 'को', 'रुपये', 'से']"
5348024557506523_f874_chunk_0_subchunk_1.wav,बंसल अस्पताल में सुविधा उपलब्ध,"['अस्पताल', 'उपलब्ध', 'सुविधा', 'में', 'बंसल']"
5348024557506525_f1740_chunk_0_subchunk_1.wav,ई पी एफ ओ से यू ए एन नम्बर नौ चार छह दो सात छह दो नौ तीन सात चार पाँच के साथ सभी अस्वीकृत दावों की सूची,"['साथ', 'की', 'ओ', 'तीन', 'ई', 'एन', 'पी', 'पाँच', 'नम्बर', 'नौ', 'सात', 'अस्वीकृत', 'एफ', 'ए', 'यू', 'छह', 'सभी', 'चार', 'के', 'सूची', 'दो', 'दावों', 'से']"
5348024557506528_f1741_chunk_0_subchunk_1.wav,ओ एच पॉजिटिव पैक रेड ब्लड सेल घटक की इकाइयों की आवश्यकता है क्या आप मुझे बारामूला ज़िले के सभी नज़दीकी ब्लड बैंक दिखा सकते हैं जहाँ यह उपलब्ध,"['क्या', 'आप', 'की', 'ओ', 'है', 'घटक', 'उपलब्ध', 'एच', 'रेड', 'पैक', 'हैं', 'आवश्यकता', 'दिखा', 'नज़दीकी', 'मुझे', 'जहाँ', 'ब्लड', 'बारामूला', 'बैंक', 'सभी', 'यह', 'पॉजिटिव', 'इकाइयों', 'सेल', 'ज़िले', 'के', 'सकते']"
5348024557506535_f1743_chunk_0_subchunk_1.wav,समय,['समय']
5348024557506536_f1742_chunk_0_subchunk_1.wav,दृश्य,['दृश्य']
5348024557506549_f291_chunk_0_subchunk_1.wav,समय के साथ हिंदी में भी बहुत बदलाव आ गई हिंदी आजकल हिंग्लिश में में बदल गई है,"['समय', 'साथ', 'में', 'हिंदी', 'आजकल', 'बदल', 'भी', 'हिंग्लिश', 'गई', 'बदलाव', 'है', 'बहुत', 'आ', 'के']"
5348024557506549_f291_chunk_1_subchunk_1.wav,और,['और']
5348024557506549_f291_chunk_2_subchunk_1.wav,हिंदी कम बोलते बोलते है लोग,"['हिंदी', 'कम', 'लोग', 'बोलते', 'है']"
5348024557506549_f291_chunk_3_subchunk_1.wav,चाहे वह अपनी अपनी मातृभाषा क्यों न हो फिर भी हिंदी कम बोलते हैं लोग,"['हिंदी', 'हैं', 'फिर', 'कम', 'वह', 'हो', 'भी', 'लोग', 'अपनी', 'मातृभाषा', 'क्यों', 'बोलते', 'चाहे', 'न']"
5348024557506549_f291_chunk_4_subchunk_1.wav,और मातृभाषा न हो तो तो भी हिंदी कम बोलते हैं जैसा अब मैं बोल रही हूँ,"['हूँ', 'हिंदी', 'हैं', 'मैं', 'बोल', 'कम', 'अब', 'हो', 'भी', 'रही', 'मातृभाषा', 'तो', 'और', 'बोलते', 'जैसा', 'न']"
5348024557506552_f535_chunk_0_subchunk_1.wav,मेरी मम्मा हमेशा कहती हैं की कोई गलत बात हो तो आवाज़ उठा कर कर बात करनी चाहिए,"['गलत', 'मम्मा', 'उठा', 'हैं', 'करनी', 'कहती', 'की', 'कर', 'हो', 'आवाज़', 'बात', 'चाहिए', 'तो', 'कोई', 'मेरी', 'हमेशा']"
5348024557506552_f535_chunk_1_subchunk_1.wav,वह पर मैं हाँ मैं समझती हूँ बात तो सही है है लेकिन मुझे बहुत डर लगता था मैं बहुत शर्मा जाती थी किसी के आगे बात करने या किसी प्रॉब्लम या इशू को पॉइंट आउट करने से,"['हूँ', 'करने', 'है', 'डर', 'जाती', 'मैं', 'या', 'किसी', 'हाँ', 'बहुत', 'सही', 'शर्मा', 'प्रॉब्लम', 'पॉइंट', 'इशू', 'मुझे', 'समझती', 'आगे', 'बात', 'आउट', 'के', 'थी', 'था', 'लेकिन', 'वह', 'को', 'से', 'तो', 'लगता', 'पर']"
