Filename,ground_truth
5348024557503195_f318_chunk_5_subchunk_1.wav,हाँ और
5348024557503195_f318_chunk_6_subchunk_1.wav,लोग तो अपनी अपनी पसंदीदा चीज़ें करते हैं जैसे की
5348024557503195_f318_chunk_7_subchunk_1.wav,गाने सुनना नाचना उनकी अपनी अपनी हौबीज़ होती हैं तो वह भी कर लेते हैं
5348024557503195_f318_chunk_8_subchunk_1.wav,वैसे ही चलती है
5348024557503198_f319_chunk_0_subchunk_1.wav,यहाँ तो बहुत बड़े बड़े थिएटर्स हैं और बहुत खुबसूरत पार्क्स भी है जहाँ आप अपने दोस्तों और परिवार के साथ पिकनिक जैसे जा सकते हैं
5348024557503198_f319_chunk_1_subchunk_1.wav,और स्ट्रीट्स में देखो तो बहुत विशाल साइड वॉक्स होती हैं जहाँ बड़े बड़े पेड़ होते हैं और उसके नीचे बेंचेस भी लगा रखे हैं ताकि बैठ कर आराम कर सकें और क्योंकि
5348024557503198_f319_chunk_2_subchunk_1.wav,यह साइड वॉक्स बहुत विशाल है तो वहाँ वॉकिंग के लिए भी जा सकते हैं और कई साइड वॉक्स तो ओपन जिम की तरह भी काम करती है जिसमें बच्चे से बड़ों तक कोई भी फ़्री में एक्सरसाइज़ कर सकते हैं
5348024557503198_f319_chunk_3_subchunk_1.wav,तो यह यह एक आकर्षित जगह है
5348024557503203_f2231_chunk_0_subchunk_1.wav,समाचार एजेंसी सिनुआ की रिपोर्ट के अनुसार ऐसा माना जा रहा है कि आग बिजली की ख़राबी से लगी थी
5348024557503206_f2160_chunk_0_subchunk_1.wav,निन्नू कोरी एक ऐसी फ़िल्म थी जिसमें नानी ने एक बार फिर निवेदा थॉमस के साथ सह अभिनय किया और फिल्म में आदि पिन्नीसेट्टी ने भी एक महत्त्वपूर्ण भूमिका निभाई थी
5348024557503208_f952_chunk_0_subchunk_1.wav,नवीनतम ईमेल दिखाएँ
5348024557503209_f951_chunk_0_subchunk_1.wav,मुझे कल सुबह साढ़े पाँच बजे का अलार्म चाहिए
5348024557503212_f1592_chunk_0_subchunk_1.wav,मुझे रोस्टा पर छूट वाले आइटम दिखाएँ
5348024557503214_f950_chunk_0_subchunk_1.wav,क्या मैं इस सप्ताह के अंत तक चिमटों की डिलीवरी की उम्मीद कर सकती हूँ
5348024557503217_f2235_chunk_0_subchunk_1.wav,मेरा एयरटेल मनी क्यू आर कोड शांतनु जागलान से वॉट्सएप पर शेयर करें
5348024557503218_f2005_chunk_0_subchunk_1.wav,मेरे स्टेट बैंक ऑफ़ इंडिया खाते की शेष राशि की जाँच करें और पुष्टि करें कि मुझे दो सौ रुपये की राशि प्राप्त हुई है
5348024557503222_f2006_chunk_0_subchunk_1.wav,क्या मैं हनुमानगढ़ ज़िले में अपने मौजूदा स्थान के नज़दीकी ई एस आई सी केंद्रों के बारे में जान सकती हूँ
