Filename,Transcription,vocab_list
5348024557503484_f209_chunk_7_subchunk_1_QC1_4_silence_insertion.wav,लेकिन मुझे नहीं लता कि अभी ये सारी चीजें गांवों में हो सकती हैं लेकिन शहरों में लोग बिल्कुल इसे ऊपर उठ गए हैं तो इसको अभी नहीं मानते ै,"['तो', 'लेकिन', 'मुझे', 'ऊपर', 'चीजें', 'शहरों', 'ये', 'अभी', 'ै', 'हैं', 'सकती', 'उठ', 'गए', 'इसको', 'मानते', 'में', 'हो', 'गांवों', 'लोग', 'नहीं', 'लता', 'बिल्कुल', 'इसे', 'सारी', 'कि']"
5348024557503535_f352_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,लेकिन मुझे अव्यक्तिगत रूप से सर्दिया ज्यादा पसंद है,"['ज्यादा', 'सर्दिया', 'लेकिन', 'मुझे', 'पसंद', 'से', 'रूप', 'है', 'अव्यक्तिगत']"
5348024557503596_f133_chunk_10_subchunk_1_QC1_5_upsampling_simulation.wav,छूज करना नहीं पता और जगत आके अपना अपनी बातें रखने का वो,"['नहीं', 'जगत', 'आके', 'करना', 'और', 'बातें', 'का', 'वो', 'पता', 'छूज', 'अपनी', 'अपना', 'रखने']"
5348024557503640_f503_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,सॉल्यूशन देता है प्रॉब्लम सॉल्व करते हैं लेकिन ये तेल मेरे लिए,"['सॉल्व', 'लेकिन', 'ये', 'तेल', 'है', 'प्रॉब्लम', 'हैं', 'मेरे', 'सॉल्यूशन', 'करते', 'देता', 'लिए']"
5348024557503365_f365_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,व्ाई नॉट सॉफ्टवेयर ्यूजिंग सॉफ्टवेयर शोकोरल रॉप यूज करके जो भी डिजाइन मैंने बनाया था वो बहुत आसान लगा था मुझे,"['लगा', 'नॉट', 'मुझे', 'बनाया', 'सॉफ्टवेयर', 'भी', 'बहुत', 'मैंने', 'डिजाइन', 'था', '्यूजिंग', 'वो', 'जो', 'व्ाई', 'शोकोरल', 'करके', 'रॉप', 'यूज', 'आसान']"
5348024557503319_f2157_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,उनसे कहे कि वे आपको एक सदस्यता प्रपत्र सैक्स करे उसे भरे और अपने बुगधान के साथसाथ अपने स्थान के निकटतम प्रधान कार्यालय को प्रपत्र डाँक से भेजें,"['डाँक', 'उसे', 'सदस्यता', 'उनसे', 'कहे', 'भरे', 'करे', 'बुगधान', 'प्रधान', 'को', 'प्रपत्र', 'सैक्स', 'के', 'से', 'निकटतम', 'साथसाथ', 'कार्यालय', 'अपने', 'एक', 'और', 'भेजें', 'आपको', 'वे', 'कि', 'स्थान']"
5348024557503295_f746_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,काम रूप,"['काम', 'रूप']"
5348024557503304_f691_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,बचपन में गुजारे गयए कुछ क्षण ऐसे होते हैं जो आज भी हमें रोमांचित करते हैं कुछ घटनाएँ ऐसी होती हैं जो हमें अक्सर गुदगुद ाती हैं और कुछ ऐसी बातें भी होती हैं जिनका स्मरण होते ही हम फिर से बचपन में चले जाते हैं मुझे आज भी याद हैं,"['याद', 'गुदगुद', 'चले', 'बातें', 'मुझे', 'होती', 'अक्सर', 'गयए', 'बचपन', 'कुछ', 'जाते', 'ऐसी', 'स्मरण', 'घटनाएँ', 'भी', 'हैं', 'ऐसे', 'में', 'से', 'जो', 'होते', 'करते', 'रोमांचित', 'जिनका', 'हम', 'ाती', 'क्षण', 'गुजारे', 'हमें', 'आज', 'और', 'ही', 'फिर']"
5348024557503306_f721_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,उस किताब को पढ़ने के बाद,"['उस', 'को', 'के', 'बाद', 'किताब', 'पढ़ने']"
5348024557503716_f15_chunk_6_subchunk_1_QC1_5_upsampling_simulation.wav,और एक होती थी टिपटिपी टॉप करके एक गेम होती थी उसमें क्या होता था हमलोग बोलते थे टि्पटिपीटॉप आपको कौंसा कलर चाहिए जिसकी वो चल रही होगी बारी मोरज्ासे उसने बोलदिया ब्लैक,"['टि्पटिपीटॉप', 'थी', 'ब्लैक', 'होती', 'टिपटिपी', 'बोलते', 'कौंसा', 'उसने', 'कलर', 'थे', 'टॉप', 'रही', 'क्या', 'चाहिए', 'गेम', 'बारी', 'उसमें', 'हमलोग', 'था', 'वो', 'जिसकी', 'करके', 'होगी', 'चल', 'होता', 'मोरज्ासे', 'एक', 'और', 'आपको', 'बोलदिया']"
5348024557503313_f744_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,और उसका किराया भी उसी हिसाब का होता है एक छोटे से घर का किराया तीन से पांच हजार रुपये महीने में आ जाता है,"['उसका', 'आ', 'हिसाब', 'रुपये', 'है', 'पांच', 'महीने', 'घर', 'भी', 'किराया', 'जाता', 'का', 'से', 'में', 'छोटे', 'उसी', 'होता', 'एक', 'और', 'तीन', 'हजार']"
5348024557503536_f353_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,हाल ही में मैंने अकनाडा के एक लेख के बारे में पढ़ा था आज तक के विज्ञान के विभाग में जो मुझे काफी इंट्रेस्टिंग लगा अ ये,"['बारे', 'लगा', 'मुझे', 'काफी', 'तक', 'विज्ञान', 'अकनाडा', 'हाल', 'इंट्रेस्टिंग', 'ये', 'लेख', 'मैंने', 'के', 'पढ़ा', 'था', 'अ', 'में', 'जो', 'एक', 'आज', 'ही', 'विभाग']"
5348024557503673_f1253_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,व्यक्तिगत अंकीय सहायक,"['व्यक्तिगत', 'सहायक', 'अंकीय']"
5348024557503292_f175_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,मेरे द्वारा खरीदी गई किताब काफी लम्बी है बहुत सारी जगहों पर इस पर अनावश्यक बातों को,"['द्वारा', 'इस', 'को', 'जगहों', 'लम्बी', 'गई', 'बातों', 'खरीदी', 'काफी', 'पर', 'अनावश्यक', 'है', 'सारी', 'किताब', 'मेरे', 'बहुत']"
5348024557503604_f750_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,आ मैं अगर खाने की क्डिशन फूड,"['की', 'आ', 'अगर', 'फूड', 'क्डिशन', 'मैं', 'खाने']"
5348024557503165_f1841_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,खर,['खर']
5348024557503182_f366_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,कनड़ा,['कनड़ा']
5348024557503487_f35_chunk_5_subchunk_1_QC1_4_silence_insertion.wav,सेवाएं करती हैं,"['करती', 'सेवाएं', 'हैं']"
5348024557503306_f721_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,कुछ समय पहले मैंने एक नेपाली कवि की कविता पुस्तक पढ़ी थी जो प्रयोगवादी कविताओं से भरी हुई थी,"['की', 'पहले', 'पुस्तक', 'पढ़ी', 'हुई', 'मैंने', 'कवि', 'एक', 'समय', 'कविताओं', 'प्रयोगवादी', 'थी', 'से', 'जो', 'भरी', 'कविता', 'नेपाली', 'कुछ']"
