age_group,lang,job_type,gender,scenario,age-group,task_name,sp_id,native_language,fname,text,occupation,native_district,occupation_domain,verbatim,duration,qc1_applied,native_state,qual,job_category,normalized
18-30,hi,Unemployed,Female,Extempore,18-30,Mass communication,9335500344470,Malayalam,5348024557503195_f318_chunk_3_subchunk_1.wav,और कोई लोग अपने दोस्तों के साथ कहीं घुमने चलते है फ़िल्म्स देखते है सोशल मीडिया में ब्लोग्स या पोस्ट बनाते हैं,student,Tiruchirappalli,Education and Research,और कोई लोग अपने दोस्तों के साथ कहीं घुमने चलते है [uhh] फ़िल्म्स देखते है सोशल मीडिया में ब्लोग्स या पोस्ट बनाते है,8.51,QC1_3_sample_rate_reduction,Tamil Nadu,Post Grad + PhD,Other,और कोई लोग अपने दोस्तों के साथ कहीं घुमने चलते है [uhh] फ़िल्म्स [Films] देखते है सोशल [Social] मीडिया [Media] में ब्लोग्स [Blogs] या पोस्ट [Post] बनाते हैं
18-30,hi,Unemployed,Female,Extempore,18-30,Mass communication,9335500344470,Malayalam,5348024557503195_f318_chunk_4_subchunk_1.wav,और,student,Tiruchirappalli,Education and Research,और,0.927,QC1_3_sample_rate_reduction,Tamil Nadu,Post Grad + PhD,Other,और
18-30,hi,Unemployed,Female,Extempore,18-30,Mass communication,9335500344470,Malayalam,5348024557503195_f318_chunk_5_subchunk_1.wav,हाँ और,student,Tiruchirappalli,Education and Research,हाँ और,1.311,QC1_3_sample_rate_reduction,Tamil Nadu,Post Grad + PhD,Other,हाँ और
18-30,hi,Unemployed,Female,Extempore,18-30,Mass communication,9335500344470,Malayalam,5348024557503195_f318_chunk_6_subchunk_1.wav,लोग तो अपनी अपनी पसंदीदा चीज़ें करते हैं जैसे की,student,Tiruchirappalli,Education and Research,लोग तो अपनी अपनी पसंदीदा चीज़ें करते है जैसे की,3.135,QC1_3_sample_rate_reduction,Tamil Nadu,Post Grad + PhD,Other,लोग तो अपनी-अपनी पसंदीदा चीज़ें करते हैं जैसे की
18-30,hi,Unemployed,Female,Extempore,18-30,Mass communication,9335500344470,Malayalam,5348024557503195_f318_chunk_7_subchunk_1.wav,गाने सुनना नाचना उनकी अपनी अपनी हौबीज़ होती हैं तो वह भी कर लेते हैं,student,Tiruchirappalli,Education and Research,गाने सुनना नाचना उनकी अपनी अपनी हौबीज़ होती हैं तो वो भी कर लेते हैं,6.22,QC1_3_sample_rate_reduction,Tamil Nadu,Post Grad + PhD,Other,गाने सुनना नाचना उनकी अपनी-अपनी हौबीज़ [Hobbies] होती हैं तो वह भी कर लेते हैं
18-30,hi,Unemployed,Female,Extempore,18-30,Mass communication,9335500344470,Malayalam,5348024557503195_f318_chunk_8_subchunk_1.wav,वैसे ही चलती है,student,Tiruchirappalli,Education and Research,वैसे ही चलती है,0.927,QC1_3_sample_rate_reduction,Tamil Nadu,Post Grad + PhD,Other,वैसे ही चलती है
18-30,hi,Unemployed,Female,Extempore,18-30,Icebreakers,9335500344470,Malayalam,5348024557503198_f319_chunk_0_subchunk_1.wav,यहाँ तो बहुत बड़े बड़े थिएटर्स हैं और बहुत खुबसूरत पार्क्स भी है जहाँ आप अपने दोस्तों और परिवार के साथ पिकनिक जैसे जा सकते हैं,student,Tiruchirappalli,Education and Research,यहाँ तो बहुत [uhh] बड़े बड़े थिएटर्स हैं और बहुत खुबसूरत पार्क्स भी है जहाँ आप अपने दोस्तों और परिवार के साथ पिकनिक जैसे जा सकते हैं,13.023,QC1_3_sample_rate_reduction,Tamil Nadu,Post Grad + PhD,Other,यहाँ तो बहुत [uhh] बड़े-बड़े थिएटर्स [Theatres] हैं और बहुत खुबसूरत पार्क्स [Parks] भी है जहाँ आप अपने दोस्तों और परिवार के साथ पिकनिक [Picnic] जैसे जा सकते हैं
18-30,hi,Unemployed,Female,Extempore,18-30,Icebreakers,9335500344470,Malayalam,5348024557503198_f319_chunk_1_subchunk_1.wav,और स्ट्रीट्स में देखो तो बहुत विशाल साइड वॉक्स होती हैं जहाँ बड़े बड़े पेड़ होते हैं और उसके नीचे बेंचेस भी लगा रखे हैं ताकि बैठ कर आराम कर सकें और क्योंकि,student,Tiruchirappalli,Education and Research,और स्ट्रीट्स में देखो तो बहुत विशाल साइड वॉक्स होती हैं जहाँ बड़े बड़े पेड़ होते हैं और उसके नीचे बेंचेस भी लगा रखे हैं ताकि [uhh] बैठ कर आराम कर सकें और क्योंकि,15.519,QC1_3_sample_rate_reduction,Tamil Nadu,Post Grad + PhD,Other,और स्ट्रीट्स [Streets] में देखो तो बहुत विशाल साइड [Side] वॉक्स [Walks] होती हैं जहाँ बड़े-बड़े पेड़ होते हैं और उसके नीचे बेंचेस [Benches] भी लगा रखे हैं ताकि [uhh] बैठ कर आराम कर सकें और क्योंकि
18-30,hi,Unemployed,Female,Extempore,18-30,Icebreakers,9335500344470,Malayalam,5348024557503198_f319_chunk_2_subchunk_1.wav,यह साइड वॉक्स बहुत विशाल है तो वहाँ वॉकिंग के लिए भी जा सकते हैं और कई साइड वॉक्स तो ओपन जिम की तरह भी काम करती है जिसमें बच्चे से बड़ों तक कोई भी फ़्री में एक्सरसाइज़ कर सकते हैं,student,Tiruchirappalli,Education and Research,ये साइड वॉक्स बहुत विशाल है तो वहाँ वॉकिंग के लिए भी जा सकते हैं और कई साइड वॉक्स तो ओपन जिम की तरह भी काम करती है जिसमें बच्चे से बड़ों तक कोई भी फ़्री में एक्सरसाइज़ कर सकते हैं,16.958,QC1_3_sample_rate_reduction,Tamil Nadu,Post Grad + PhD,Other,यह साइड [Side] वॉक्स [Walks] बहुत विशाल है तो वहाँ वॉकिंग [Walking] के लिए भी जा सकते हैं और कई साइड [Side] वॉक्स [Walks] तो ओपन [Open] जिम [Gym] की तरह भी काम करती है जिसमें बच्चे से बड़ों तक कोई भी फ़्री [Free] में एक्सरसाइज़ [Exercise] कर सकते हैं
18-30,hi,Unemployed,Female,Extempore,18-30,Icebreakers,9335500344470,Malayalam,5348024557503198_f319_chunk_3_subchunk_1.wav,तो यह यह एक आकर्षित जगह है,student,Tiruchirappalli,Education and Research,तो ये ये एक आकर्षित जगह है,4.479,QC1_3_sample_rate_reduction,Tamil Nadu,Post Grad + PhD,Other,तो यह यह एक आकर्षित जगह है
30-45,hi,White Collar,Female,Read,30-45,Wikipedia Sentences,9202900321806,Marathi,5348024557503203_f2231_chunk_0_subchunk_1.wav,समाचार एजेंसी सिनुआ की रिपोर्ट के अनुसार ऐसा माना जा रहा है कि आग बिजली की ख़राबी से लगी थी,Resource Person in social sciences,Satara,Education and Research,समाचार एजेंसी सिनुआ की रिपोर्ट के अनुसार ऐसा माना जा रहा है कि आग बिजली की ख़राबी से लगी थी,8.489,QC1_3_sample_rate_reduction,Maharashtra,Post Grad + PhD,Full Time,समाचार एजेंसी [Agency] सिनुआ [Xinhua] की रिपोर्ट [Report] के अनुसार ऐसा माना जा रहा है कि आग बिजली की ख़राबी से लगी थी
30-45,hi,White Collar,Female,Read,30-45,Wikipedia Sentences,9202900321806,Marathi,5348024557503206_f2160_chunk_0_subchunk_1.wav,निन्नू कोरी एक ऐसी फ़िल्म थी जिसमें नानी ने एक बार फिर निवेदा थॉमस के साथ सह अभिनय किया और फिल्म में आदि पिन्नीसेट्टी ने भी एक महत्त्वपूर्ण भूमिका निभाई थी,Resource Person in social sciences,Satara,Education and Research,निन्नू कोरी एक ऐसी फ़िल्म थी जिसमें नानी ने एक बार फिर निवेदा थॉमस के साथ सह अभिनय किया और फिल्म में आदि पिन्नीसेट्टी ने भी एक महत्त्वपूर्ण भूमिका निभाई थी,12.476,QC1_3_sample_rate_reduction,Maharashtra,Post Grad + PhD,Full Time,निन्नू कोरी एक ऐसी फ़िल्म [Film] थी जिसमें नानी ने एक बार फिर निवेदा थॉमस [Thomas] के साथ सह अभिनय किया और फिल्म में आदि पिन्नीसेट्टी ने भी एक महत्त्वपूर्ण भूमिका निभाई थी
