verbatim,normalized,duration,scenario,fname,native_language,gender,age_group,native_state,native_district,sp_id,text,lang,task_name,job_category,occupation_domain,occupation,job_type,age-group,qual,qc1_applied
शिलांग से मेघालय के सभी प्रमुख शहरों और अन्य राजधानियों तथा असम और पूर्वोत्तर राज्यों के महत्त्वपूर्ण शहरों के लिए दिन रात बस सेवा उपलब्ध है,शिलांग से मेघालय के सभी प्रमुख शहरों और अन्य राजधानियों तथा असम और पूर्वोत्तर राज्यों के महत्त्वपूर्ण शहरों के लिए दिन रात बस सेवा उपलब्ध है,13.977,Read,5348024557504307_f1396_chunk_0_subchunk_1.wav,Punjabi,Female,30-45,Punjab,Patiala,8853300389227,शिलांग से मेघालय के सभी प्रमुख शहरों और अन्य राजधानियों तथा असम और पूर्वोत्तर राज्यों के महत्त्वपूर्ण शहरों के लिए दिन रात बस सेवा उपलब्ध है,hi,Wikipedia Sentences,Freelance,Education and Research,Freelancer,White Collar,30-45,Post Grad + PhD,QC1_3_sample_rate_reduction+QC1_5_upsampling_simulation
अन्य स्तन कैंसर कम आकरमक होते हैं और कम आकरमक उपचारों जैसे स्तनार्बुद उच्छेदन से इलाज़ किया जा सकता है,अन्य स्तन कैंसर [Cancer] कम आक्रामक होते हैं और कम आक्रामक उपचारों जैसे स्तनार्बुद उच्छेदन से इलाज़ किया जा सकता है,10.765,Read,5348024557504308_f1645_chunk_0_subchunk_1.wav,Punjabi,Female,30-45,Punjab,Patiala,8853300389227,अन्य स्तन कैंसर कम आक्रामक होते हैं और कम आक्रामक उपचारों जैसे स्तनार्बुद उच्छेदन से इलाज़ किया जा सकता है,hi,Wikipedia Sentences,Freelance,Education and Research,Freelancer,White Collar,30-45,Post Grad + PhD,QC1_1_format_conversion+QC1_4_silence_insertion
शुक्रवार को सुबह नौ बजे मुझे जगा देना,शुक्रवार को सुबह नौ बजे मुझे जगा देना,3.052,Read,5348024557504309_f1397_chunk_0_subchunk_1.wav,Punjabi,Female,30-45,Punjab,Patiala,8853300389227,शुक्रवार को सुबह नौ बजे मुझे जगा देना,hi,Everyday tasks,Freelance,Education and Research,Freelancer,White Collar,30-45,Post Grad + PhD,QC1_1_format_conversion+QC1_5_upsampling_simulation
भूकम्प भविष्यवाणी,भूकम्प भविष्यवाणी,1.995,Read,5348024557504312_f1001_chunk_0_subchunk_1.wav,Punjabi,Female,30-45,Punjab,Patiala,8853300389227,भूकम्प भविष्यवाणी,hi,Everyday tasks,Freelance,Education and Research,Freelancer,White Collar,30-45,Post Grad + PhD,QC1_1_format_conversion+QC1_3_sample_rate_reduction
हेयर बैंड्स का एक ब्रांड दूसरे ब्रांड से बहोत ज़्यादा महंगा क्यों है,हेयर [Hair] बैंड्स [Bands] का एक ब्रांड [Brand] दूसरे ब्रांड [Brand] से बहुत ज़्यादा महंगा क्यों है,5.293,Read,5348024557504313_f1405_chunk_0_subchunk_1.wav,Punjabi,Female,30-45,Punjab,Patiala,8853300389227,हेयर बैंड्स का एक ब्रांड दूसरे ब्रांड से बहुत ज़्यादा महंगा क्यों है,hi,Online grocery shopping,Freelance,Education and Research,Freelancer,White Collar,30-45,Post Grad + PhD,QC1_1_format_conversion+QC1_3_sample_rate_reduction
मुझे पास्ता पर उत्सव के ऑफ़र दिखाएँ,मुझे पास्ता [Pasta] पर उत्सव के ऑफ़र [Offer] दिखाएँ,3.861,Read,5348024557504314_f1177_chunk_0_subchunk_1.wav,Punjabi,Female,30-45,Punjab,Patiala,8853300389227,मुझे पास्ता पर उत्सव के ऑफ़र दिखाएँ,hi,Online grocery shopping,Freelance,Education and Research,Freelancer,White Collar,30-45,Post Grad + PhD,QC1_3_sample_rate_reduction+QC1_4_silence_insertion
टाटा कैपिटल फाइनेंशियल सर्विसेज़ को लोन ईएमआई का भुगतान करें,टाटा कैपिटल [Capital] फाइनेंशियल [Financial] सर्विसेज़ [Services] को लोन ई [E] एम [M] आई [I] का भुगतान करें,5.982,Read,5348024557504317_f1400_chunk_0_subchunk_1.wav,Punjabi,Female,30-45,Punjab,Patiala,8853300389227,टाटा कैपिटल फाइनेंशियल सर्विसेज़ को लोन ई एम आई का भुगतान करें,hi,Digital payment services,Freelance,Education and Research,Freelancer,White Collar,30-45,Post Grad + PhD,QC1_3_sample_rate_reduction+QC1_5_upsampling_simulation
कोरोना वायरस बीमा के लिए बीमित राशि आठ हज़ार रुपये चुनें,कोरोना [Corona] वायरस [Virus] बीमा के लिए बीमित राशि आठ हज़ार रुपये चुनें,5.219,Read,5348024557504320_f816_chunk_0_subchunk_1.wav,Punjabi,Female,30-45,Punjab,Patiala,8853300389227,कोरोना वायरस बीमा के लिए बीमित राशि आठ हज़ार रुपये चुनें,hi,Digital payment services,Freelance,Education and Research,Freelancer,White Collar,30-45,Post Grad + PhD,QC1_4_silence_insertion+QC1_5_upsampling_simulation
कोवैक्सीन के लिए पिन कोड आठ शून्य तीन शून्य दो तीन के पास टीका केंद्र की सूची दिखाएँ,कोवैक्सीन [Covaxin] के लिए पिन [PIN] कोड [Code] आठ शून्य तीन शून्य दो तीन के पास टीका केंद्र की सूची दिखाएँ,8.128,Read,5348024557504322_f1545_chunk_0_subchunk_1.wav,Punjabi,Female,30-45,Punjab,Patiala,8853300389227,कोवैक्सीन के लिए पिन कोड आठ शून्य तीन शून्य दो तीन के पास टीका केंद्र की सूची दिखाएँ,hi,Online government services,Freelance,Education and Research,Freelancer,White Collar,30-45,Post Grad + PhD,QC1_1_format_conversion+QC1_2_corrupt_simulation
लाभार्थी कुश मावड़ा के लिए टीकाकरण प्रमाणपत्र डाउनलोड करने के लिए कृपया अपने पंजीकृत मोबाइल नम्बर नौ आठ छह तीन पाँच पाँच नौ एक आठ पाँच तीन पर भेजा गया ओटीपी दर्ज करें,लाभार्थी कुश मावड़ा के लिए टीकाकरण प्रमाणपत्र डाउनलोड [Download] करने के लिए कृपया अपने पंजीकृत मोबाइल [Mobile] नम्बर [Number] नौ आठ छह तीन पाँच पाँच नौ एक आठ पाँच तीन पर भेजा गया ओ [O] टी [T] पी [P] दर्ज करें,17.556,Read,5348024557504323_f1401_chunk_0_subchunk_1.wav,Punjabi,Female,30-45,Punjab,Patiala,8853300389227,लाभार्थी कुश मावड़ा के लिए टीकाकरण प्रमाणपत्र डाउनलोड करने के लिए कृपया अपने पंजीकृत मोबाइल नम्बर नौ आठ छह तीन पाँच पाँच नौ एक आठ पाँच तीन पर भेजा गया ओ टी पी दर्ज करें,hi,Online government services,Freelance,Education and Research,Freelancer,White Collar,30-45,Post Grad + PhD,QC1_1_format_conversion+QC1_4_silence_insertion
