Filename,Indiconformer_Hypothesis,vocab_list
5348024557503365_f365_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,जब मैं बंडाला पेंटिंग सीख रही थी उस समय मुझे यह लगा कि,"['समय', 'यह', 'उस', 'थी', 'कि', 'पेंटिंग', 'मुझे', 'रही', 'लगा', 'मैं', 'जब', 'सीख', 'बंडाला']"
5348024557502773_f399_chunk_4_subchunk_1_QC1_1_format_conversion.mp3,चंद्रपुर,['चंद्रपुर']
5348024557502906_f625_chunk_1_subchunk_1_QC1_1_format_conversion.mp3,जिनसे स्थानिक निनिवासियों को आराम और उपयोगिता मिली है,"['निनिवासियों', 'मिली', 'उपयोगिता', 'आराम', 'को', 'स्थानिक', 'जिनसे', 'और', 'है']"
5348024557503407_f483_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,वाटरबॉटल पर टिंकरबेल का फोटो है जिसकी वजह से मेरी बिटियां उसे उपयोग में लेने के समय खुश रहती हैं,"['खुश', 'बिटियां', 'के', 'टिंकरबेल', 'वजह', 'से', 'का', 'उपयोग', 'समय', 'रहती', 'फोटो', 'हैं', 'लेने', 'में', 'है', 'वाटरबॉटल', 'पर', 'मेरी', 'उसे', 'जिसकी']"
5348024557502897_f251_chunk_9_subchunk_1_QC1_1_format_conversion.wav,और यह स्थानीय लोगों के लिए एक नई नए पर्यटन और मनोरंजन स्थल के रूप में विकसित किया जा सकता है,"['मनोरंजन', 'के', 'एक', 'लोगों', 'नए', 'विकसित', 'सकता', 'लिए', 'स्थल', 'नई', 'यह', 'पर्यटन', 'जा', 'में', 'रूप', 'स्थानीय', 'है', 'किया', 'और']"
5348024557503604_f750_chunk_13_subchunk_1_QC1_5_upsampling_simulation.wav,अ लोग क्या करते हैं पता नहीं लेकिन हम लोग मकर संक्रांति में क्या करते हैं हम लोग क्यूपर रु्सा आरेहैं कु बएडिबल हैं वो हम जमा करके खाते हैं,"['रु्सा', 'वो', 'क्यूपर', 'बएडिबल', 'जमा', 'करते', 'क्या', 'हैं', 'लेकिन', 'खाते', 'में', 'नहीं', 'लोग', 'हम', 'मकर', 'संक्रांति', 'आरेहैं', 'करके', 'अ', 'कु', 'पता']"
5348024557502896_f496_chunk_6_subchunk_1_QC1_1_format_conversion.wav,इन्हें पीसकर पानी में भिगोकर रोजाना खालीपेट खाने से ब्लड सुगर और डायबिटिज के लक्षणों को कम करने में,"['खाने', 'ब्लड', 'सुगर', 'खालीपेट', 'के', 'लक्षणों', 'को', 'डायबिटिज', 'भिगोकर', 'पीसकर', 'रोजाना', 'में', 'से', 'करने', 'और', 'कम', 'इन्हें', 'पानी']"
5348024557502798_f1181_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,एलेवन हंडे नाइंटीन के दशक के अंतर में गुड़िदास कमांडर कुटुक औलदीन आइबक ने इसे दिल्ली में शरीत लिया इस प्रकार से एक गुलाम का गुलाम बना दिया,"['के', 'प्रकार', 'दिया', 'एक', 'नाइंटीन', 'दिल्ली', 'कमांडर', 'से', 'ने', 'गुलाम', 'दशक', 'का', 'बना', 'गुड़िदास', 'अंतर', 'इस', 'कुटुक', 'में', 'औलदीन', 'हंडे', 'आइबक', 'इसे', 'लिया', 'शरीत', 'एलेवन']"
5348024557503248_f383_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,जनरल ही आई माई न्यू बुक्स आ एमेजॉन पे लेती हूँ यहा आई वोड टू द बुक स्टोर्स वहाँ पे खरीदती हूँ लेकिन कभीकभी सेकेंड हैंडबुक्स या पुराने बुक्स लेने हैं तो म वऐसे कोई वेंडर्स हैं,"['हूँ', 'वहाँ', 'वऐसे', 'आई', 'म', 'यहा', 'माई', 'आ', 'या', 'हैंडबुक्स', 'बुक', 'खरीदती', 'एमेजॉन', 'वोड', 'स्टोर्स', 'ही', 'कभीकभी', 'तो', 'लेकिन', 'न्यू', 'हैं', 'लेती', 'द', 'टू', 'बुक्स', 'लेने', 'सेकेंड', 'पुराने', 'वेंडर्स', 'कोई', 'पे', 'जनरल']"
5348024557503604_f750_chunk_2_subchunk_1_QC1_5_upsampling_simulation.wav,जितना कैलंपों के बारे में बताए उतना दार्जिनीन दिस्य के बारे में नहीं पता है इसलिए,"['दार्जिनीन', 'के', 'कैलंपों', 'उतना', 'जितना', 'में', 'दिस्य', 'बताए', 'नहीं', 'बारे', 'है', 'इसलिए', 'पता']"
5348024557503740_f1691_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,क्या मेरे पास दो सी रुपये से अधिक मेरे गूगल पे खाता में हे,"['पास', 'गूगल', 'अधिक', 'सी', 'रुपये', 'खाता', 'पे', 'दो', 'से', 'में', 'हे', 'मेरे', 'क्या']"
5348024557502896_f496_chunk_4_subchunk_1_QC1_1_format_conversion.mp3,ब्लड सुगर के स्तर पो नियंत्रित करने में काफी मद मिलती है,"['के', 'ब्लड', 'सुगर', 'नियंत्रित', 'मद', 'स्तर', 'पो', 'में', 'काफी', 'मिलती', 'करने', 'है']"
5348024557502897_f251_chunk_8_subchunk_1_QC1_1_format_conversion.mp3,यह पहली बार है जब मुंबई के नीचे ऐसी सड़कतार बनाई गई है,"['यह', 'के', 'पहली', 'नीचे', 'ऐसी', 'गई', 'मुंबई', 'सड़कतार', 'बनाई', 'बार', 'जब', 'है']"
5348024557502778_f403_chunk_8_subchunk_1_QC1_1_format_conversion.wav,भलेही वो थोड़ा अ महंगा क्यों न हो पर उसप उसकी जो ऑथेंटीसिटी है जो उस जितना ज्यादा,"['पर', 'उस', 'हो', 'क्यों', 'जो', 'ऑथेंटीसिटी', 'ज्यादा', 'महंगा', 'उसकी', 'भलेही', 'न', 'है', 'वो', 'जितना', 'उसप', 'अ', 'थोड़ा']"
5348024557503178_f115_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,ौचास,['ौचास']
5348024557502906_f625_chunk_5_subchunk_1_QC1_1_format_conversion.mp3,काफी कुछ सुधार किये गए हैं नयए स्कूल कॉलेजेज और अस्पतालों के निर्माण,"['सुधार', 'किये', 'के', 'कॉलेजेज', 'हैं', 'नयए', 'निर्माण', 'और', 'अस्पतालों', 'काफी', 'कुछ', 'गए', 'स्कूल']"
